loan_ref,product_code,date_approved,date_disbursed,first_payment_due,maturity_date,amount_usd,annual_rate_pct,term_months,payment_frequency,loan_purpose,client_gender,client_dob,marital_status,num_dependents,employment_sector,months_at_employer,monthly_income_usd,existing_obligations,collateral_type,disbursement_channel,province,defaulted
IN73736,5,3/12/2024,13/12/2024,7/1/2025,12/1/2025,721.07,153.56,1,Monthly,Personal,Female,20-Mar-04,Single,1,Informal_Sector,33,318.45,5,None,EcoCash,Harare,1
LX26001,4,6/5/2025,19/5/2025,25/6/2025,9/5/2027,11749.89,75.4,24,Monthly,Home_Improvement,Male,17-Dec-98,Single,3,Agriculture,18,402.09,1,None,EcoCash,Matabeleland_North,0
WS66508,0,24/10/2025,13/11/2025,24/12/2025,8/11/2026,1742.23,98.81,12,Weekly,Wedding,Female,22-Jan-72,,0,Manufacturing,52,385.39,6,None,InnBucks,Harare,0
PA50135,5,11/1/2026,28/1/2026,22/2/2026,27/2/2026,872.67,137.99,1,Monthly,Funeral,Male,5-Dec-07,Single,1,Education,,730.55,2,Savings,EcoCash,Harare,1
UU05215,4,1/10/2024,6/10/2024,4/11/2024,1/10/2025,3343.95,15.82,12,Monthly,Vehicle,Male,21-Aug-77,Married,4,Education,92,600.71,4,Property,InnBucks,Bulawayo,0
TK16395,5,18/8/2025,27/8/2025,21/9/2025,23/2/2026,1043.06,151.68,6,Monthly,Medical,Male,13-Mar-89,Married,4,Finance,38,580.86,2,None,InnBucks,Mashonaland_Central,0
JY81356,2,16/1/2025,31/1/2025,28/2/2025,26/1/2026,1475.69,108.85,12,Monthly,Working_Capital,Female,1-Oct-04,Single,2,Informal_Sector,19,164.41,3,None,EcoCash,Harare,1
EW34192,0,17/6/2025,25/6/2025,23/7/2025,20/6/2026,2215.64,120.49,12,Monthly,Equipment,Male,29-Sep-04,Single,1,Education,22,487.37,0,Property,Cash,Manicaland,0
BL73595,2,14/2/2025,17/2/2025,20/3/2025,16/8/2025,4346.47,12.49,6,Monthly,Working_Capital,Male,30-May-82,Married,1,Government,55,397.34,1,Livestock,Bank_Transfer,Mashonaland_Central,0
DA42614,2,24/3/2025,11/4/2025,6/5/2025,1/4/2027,6017.47,95.56,24,Bi-Weekly,Livestock,Female,4-Jan-91,Married,1,Construction,5,854.02,0,Property,Cash,Manicaland,0
FI71145,4,21/5/2025,28/5/2025,28/6/2025,19/11/2026,4453.59,12.7,18,Monthly,Vehicle,Male,15-Oct-73,Married,6,,9,185.73,2,None,EcoCash,Mashonaland_West,0
YK65318,4,5/12/2024,14/12/2024,21/1/2025,29/11/2027,10688.58,14.34,36,Weekly,Vehicle,Female,9-Oct-58,Widowed,3,Manufacturing,134,508.72,3,Property,Bank_Transfer,Bulawayo,0
RQ28967,1,24/4/2025,14/5/2025,25/6/2025,9/5/2026,1493.73,75.48,12,Monthly,Stock_Purchase,Female,11-Aug-95,Married,,Agriculture,31,115.06,1,Property,Cash,Mashonaland_Central,0
ZD29577,0,8/11/2024,29/11/2024,10/1/2025,24/11/2025,1611.44,110.24,12,Bi-Weekly,Equipment,Female,17-Nov-03,Single,2,,14,552.96,0,Guarantor,EcoCash,Manicaland,0
RC83358,4,8/9/2025,28/9/2025,10/11/2025,18/9/2027,4687.9,15.76,24,Monthly,Vehicle,Male,19-Apr-98,Divorced,0,Agriculture,56,151.46,3,Property,InnBucks,Matabeleland_South,1
YE79621,1,18/8/2025,20/8/2025,27/9/2025,4/8/2028,1334.07,12.73,36,Monthly,Business_Expansion,Female,18-Sep-88,Married,0,Informal_Sector,42,133.76,0,None,Cash,Mashonaland_East,0
RQ07859,3,31/3/2025,15/4/2025,22/5/2025,10/4/2026,979.35,17.04,12,Monthly,Personal,Male,26-Mar-02,Single,0,Telecom,32,578.27,2,Guarantor,InnBucks,Harare,0
HZ29517,1,25/10/2024,13/11/2024,10/12/2024,29/10/2027,16828.42,17.05,36,Monthly,Equipment,Male,31-Jul-06,Single,2,Manufacturing,10,834.9,1,Guarantor,Cash,Masvingo,0
JW22916,1,23/1/2026,5/2/2026,5/3/2026,30/7/2027,4303.96,12.97,18,Monthly,Business_Expansion,Male,13-Mar-99,Single,5,Retail_Trade,11,340.66,6,Vehicle,Cash,Mashonaland_East,1
QG44152,3,30/7/2025,2/8/2025,16/9/2025,29/1/2026,1577.83,15.7,6,Monthly,Personal,Female,25-Nov-00,Married,4,Agriculture,21,413.27,0,Savings,Bank_Transfer,Harare,0
UZ04289,4,8/8/2025,11/8/2025,25/9/2025,2/2/2027,20058.31,17.86,18,Monthly,Vehicle,Male,21-Nov-85,Widowed,5,Retail_Trade,,654.95,0,Livestock,InnBucks,Bulawayo,1
QT42657,1,3/12/2025,8/12/2025,21/1/2026,28/11/2027,3415.31,143.28,24,Monthly,Stock_Purchase,Male,29-Nov-05,Married,0,Government,31,350.8,1,Savings,EcoCash,Harare,0
QK12932,0,15/10/2025,3/11/2025,4/12/2025,2/5/2026,3765.26,74.64,6,Bi-Weekly,Business_Expansion,Male,23-Oct-62,Divorced,7,Healthcare,99,988.08,3,Vehicle,OneMoney,Mashonaland_West,0
NR45612,3,10/12/2024,16/12/2024,11/1/2025,11/12/2025,237.28,16.12,12,Monthly,Debt_Consolidation,Female,24-Dec-83,Single,7,Retail_Trade,82,162.07,1,Property,EcoCash,Matabeleland_South,0
CX38532,3,7/2/2025,16/2/2025,22/3/2025,11/2/2026,2223.79,16.04,12,Monthly,Medical,Male,28-Mar-84,Married,7,Retail_Trade,88,923.44,0,None,Cash,Midlands,1
FK10646,1,15/11/2025,3/12/2025,15/1/2026,28/11/2026,23472.97,13.99,12,Monthly,Business_Expansion,Female,21-Jul-77,Married,3,Manufacturing,121,886.51,1,Guarantor,EcoCash,Harare,0
XU43834,1,7/8/2025,16/8/2025,20/9/2025,11/8/2026,10609.12,88.43,12,Monthly,Working_Capital,Female,10-Feb-73,Widowed,7,NGO,41,735.85,6,Guarantor,Cash,Masvingo,0
YF01848,0,4/2/2025,10/2/2025,12/3/2025,31/1/2027,3157.28,109.03,24,Weekly,School_Fees,Female,5-Aug-84,Divorced,6,Mining,16,1105.03,2,Property,OneMoney,Matabeleland_North,0
FD26323,1,14/7/2025,3/8/2025,15/9/2025,30/1/2026,2003.08,17.14,6,Monthly,Equipment,Male,3-Nov-75,Married,3,Informal_Sector,28,117.66,0,Guarantor,Cash,Manicaland,1
TS85744,0,16/10/2025,23/10/2025,6/12/2025,21/1/2026,1063.22,106.09,3,Monthly,Rent,Female,24-Feb-96,Divorced,4,Informal_Sector,25,325.76,1,None,Bank_Transfer,Matabeleland_South,1
CR88841,2,15/10/2025,5/11/2025,13/12/2025,26/10/2027,3030.17,95.72,24,Bi-Weekly,,Female,29-May-95,Single,1,Retail_Trade,5,463.9,0,Livestock,Cash,Mashonaland_Central,1
EM78797,2,26/4/2025,29/4/2025,3/6/2025,24/4/2026,6451.77,81.2,12,Monthly,Farming_Inputs,Female,30-Jul-60,Divorced,2,Retail_Trade,130,588.69,2,Guarantor,EcoCash,Harare,0
LR90589,2,11/7/2025,26/7/2025,7/9/2025,22/4/2026,1192.98,72.14,9,Bi-Weekly,Farming_Inputs,Male,7-Jun-99,Single,,Construction,30,221.64,2,Property,OneMoney,Mashonaland_East,0
BY14113,1,13/6/2025,29/6/2025,12/8/2025,26/12/2025,25414.55,127.54,6,Monthly,Business_Expansion,Male,24-Apr-96,Single,,Finance,106,2329.86,0,None,EcoCash,Mashonaland_West,0
XL66370,1,25/1/2026,30/1/2026,3/3/2026,20/1/2028,2865.89,15.42,24,Monthly,Stock_Purchase,Male,22-Feb-92,Married,3,Manufacturing,132,216.17,2,Savings,Cash,Matabeleland_North,0
RT26427,1,2/11/2024,12/11/2024,18/12/2024,11/5/2025,7682.9,15.72,6,Monthly,Stock_Purchase,Female,20-Nov-81,Widowed,7,Agriculture,14,416.97,0,Livestock,Cash,Harare,0
HA36534,1,27/12/2024,8/1/2025,13/2/2025,29/12/2026,7066.39,93.14,24,Monthly,Business_Expansion,Female,17-Dec-80,Married,3,Transport,101,376.91,7,Guarantor,EcoCash,Harare,0
ZH65665,1,28/7/2025,6/8/2025,13/9/2025,1/8/2026,11683.45,14.35,12,Monthly,Stock_Purchase,Male,4-Nov-92,Married,3,Mining,111,758.38,1,Vehicle,Bank_Transfer,Matabeleland_North,0
MU44388,5,31/7/2025,10/8/2025,24/9/2025,8/11/2025,504.93,175.98,3,Weekly,Medical,Male,24-Nov-99,Married,1,Agriculture,27,303.9,0,None,Cash,Manicaland,0
SG27668,4,19/12/2025,5/1/2026,11/2/2026,20/12/2028,5922.92,85.76,36,Monthly,Home_Improvement,Male,1-Apr-85,Married,6,Informal_Sector,27,176.54,1,None,Bank_Transfer,Harare,0
OH88068,1,21/3/2025,30/3/2025,3/5/2025,25/3/2026,7470.99,105.08,12,Bi-Weekly,Working_Capital,Female,13-Mar-97,Married,2,Healthcare,,370.65,6,Livestock,Bank_Transfer,Midlands,0
DM71570,0,11/11/2024,18/11/2024,23/12/2024,16/2/2025,3083.94,15.17,3,Monthly,Business_Expansion,Female,5-Oct-97,Divorced,0,Transport,64,,0,Savings,Cash,Mashonaland_Central,0
DI75948,2,6/1/2026,19/1/2026,23/2/2026,14/1/2027,1443.01,15.83,12,Monthly,Farming_Inputs,Female,17-Jun-71,Married,1,Agriculture,51,419.89,0,Guarantor,Bank_Transfer,Harare,0
DE22577,0,14/5/2025,3/6/2025,7/7/2025,24/5/2027,1512.87,126.06,24,Monthly,Vehicle,Female,24-Jan-91,Divorced,1,Agriculture,101,471.13,6,Savings,EcoCash,Mashonaland_West,0
JG38394,5,15/5/2025,2/6/2025,12/7/2025,1/8/2025,1321.54,175.31,2,Monthly,Funeral,Female,7-Nov-88,Married,3,Healthcare,64,533.71,1,Guarantor,EcoCash,Midlands,0
CQ74296,1,12/2/2026,15/2/2026,1/4/2026,5/2/2028,7479.91,119.28,24,Monthly,Equipment,Female,29-Nov-68,Married,6,Transport,,309.41,1,Vehicle,EcoCash,Bulawayo,0
ZV88837,2,15/12/2024,1/1/2025,9/2/2025,28/9/2025,1649.82,11.28,9,Monthly,Livestock,Male,1-Sep-79,Married,5,Government,100,307.51,3,Livestock,Cash,Mashonaland_Central,0
WZ29308,0,14/11/2024,23/11/2024,3/1/2025,17/5/2026,2819.65,14.03,18,Monthly,Wedding,Female,12-Apr-89,Married,5,Education,77,683.73,3,Vehicle,InnBucks,Harare,0
GZ19380,1,10/4/2025,30/4/2025,13/6/2025,22/10/2026,14290.33,117.45,18,Monthly,Equipment,Male,23-Jun-95,Divorced,4,Construction,65,635.87,2,Property,Cash,Harare,0
GS41983,2,11/8/2025,24/8/2025,24/9/2025,20/2/2026,1854.42,14.65,6,Monthly,Livestock,Female,19-Aug-97,Married,4,Construction,48,,1,Livestock,EcoCash,Harare,0
QZ57794,0,31/3/2025,4/4/2025,13/5/2025,30/3/2026,2239.67,13.61,12,Monthly,Home_Improvement,Male,18-Mar-03,Married,,Finance,14,1213.5,1,Guarantor,EcoCash,Masvingo,0
MP52481,5,31/12/2024,7/1/2025,8/2/2025,7/4/2025,403.11,163.99,3,Monthly,Medical,Female,6-Jun-77,Married,5,Informal_Sector,15,348.19,4,None,EcoCash,Mashonaland_West,1
CS52448,2,31/12/2025,17/1/2026,22/2/2026,14/10/2026,7998.04,97.56,9,Monthly,Farming_Inputs,Female,24-May-98,Married,2,Telecom,79,931.27,0,Livestock,EcoCash,Manicaland,1
LX33606,5,16/1/2025,19/1/2025,14/2/2025,18/2/2025,683.12,161.49,1,Monthly,Rent,Female,3-Jan-05,Single,2,Healthcare,,576.98,0,Savings,Bank_Transfer,Harare,0
DU79434,0,14/1/2026,4/2/2026,9/3/2026,3/8/2026,985.35,139.05,6,Monthly,Funeral,Female,11-Nov-91,Single,4,Informal_Sector,,320.11,0,None,EcoCash,Mashonaland_Central,1
JM75097,1,26/1/2026,30/1/2026,1/3/2026,20/1/2028,7078.84,14.61,24,Bi-Weekly,Equipment,Female,2-May-76,Married,4,Construction,79,638.56,3,None,Cash,Masvingo,0
RR45688,5,5/5/2025,13/5/2025,17/6/2025,11/8/2025,465.12,132.82,3,Weekly,Rent,Female,18-Jan-64,Single,2,Retail_Trade,47,425.91,0,Property,OneMoney,Mashonaland_East,0
SV38401,1,29/3/2025,7/4/2025,6/5/2025,28/3/2027,4953.13,108.78,24,Bi-Weekly,Equipment,Female,13-Sep-05,Single,0,Informal_Sector,3,264.98,3,Guarantor,EcoCash,Harare,0
CZ19728,4,17/11/2025,23/11/2025,4/1/2026,7/11/2028,14229.28,14.89,36,Monthly,Equipment,Female,28-Mar-84,Married,3,Informal_Sector,35,590.41,2,Vehicle,Bank_Transfer,Harare,0
GX77593,1,18/7/2025,27/7/2025,21/8/2025,22/7/2026,7364.26,12.18,12,Bi-Weekly,Business_Expansion,Female,30-Sep-75,Married,4,Education,74,409.35,3,Property,OneMoney,Harare,0
NY51866,4,4/1/2026,12/1/2026,25/2/2026,2/1/2028,4599.04,15.22,24,Monthly,Home_Improvement,Female,5-Nov-94,Single,2,Agriculture,73,154.71,3,Guarantor,Cash,Matabeleland_North,0
GQ88050,0,6/3/2025,10/3/2025,17/4/2025,5/3/2026,4624.48,16.18,12,Monthly,Funeral,Male,16-Jan-90,Married,6,Retail_Trade,73,,0,Savings,Bank_Transfer,Bulawayo,0
KW16872,1,24/12/2025,9/1/2026,13/2/2026,8/7/2026,1876.93,107.74,6,Monthly,Working_Capital,Male,24-Oct-92,Single,2,Agriculture,35,338.8,3,,OneMoney,Masvingo,0
DL39876,1,13/3/2025,21/3/2025,24/4/2025,17/9/2025,1458.98,114.11,6,Bi-Weekly,Working_Capital,Male,17-Feb-91,Married,2,Informal_Sector,7,95.67,3,Property,EcoCash,Mashonaland_East,0
QS26538,0,12/11/2024,2/12/2024,7/1/2025,27/11/2025,692.52,79.73,12,Monthly,Farming_Inputs,Male,20-Mar-85,Married,8,Agriculture,95,165.79,4,Savings,EcoCash,Midlands,0
KA21698,0,14/5/2025,24/5/2025,28/6/2025,22/8/2025,1800.57,95.23,3,Monthly,Stock_Purchase,Female,28-Feb-85,Married,4,Manufacturing,40,418.97,3,Livestock,EcoCash,Harare,1
BC37405,1,20/7/2025,28/7/2025,28/8/2025,19/1/2027,6711.98,14.77,18,Monthly,Stock_Purchase,Female,13-Apr-82,Married,5,Construction,65,624.91,2,Property,Cash,Midlands,0
EV32441,3,28/10/2025,16/11/2025,11/12/2025,10/5/2027,1574.87,11.62,18,Bi-Weekly,Medical,Female,16-Mar-92,Married,2,Education,125,452.18,1,None,EcoCash,Bulawayo,0
BY59906,4,2/2/2026,10/2/2026,8/3/2026,31/1/2028,2385.14,19.44,24,Monthly,Vehicle,Female,16-Aug-04,Single,,Agriculture,26,161.22,0,None,Bank_Transfer,Harare,0
SU36385,2,8/4/2025,13/4/2025,8/5/2025,8/1/2026,4035.17,93.84,9,Monthly,Livestock,Female,10-Jun-03,Single,2,Agriculture,22,412.24,3,Livestock,EcoCash,Matabeleland_North,0
RQ70522,0,7/12/2024,15/12/2024,17/1/2025,13/6/2025,2991.32,15.1,6,Monthly,Rent,Male,9-Oct-95,Widowed,3,Education,45,337.96,0,Guarantor,Bank_Transfer,Harare,0
VB34142,1,5/8/2025,22/8/2025,19/9/2025,13/2/2027,2665.46,88.17,18,Weekly,Working_Capital,Female,17-Jan-04,Married,0,Retail_Trade,4,358.64,0,Vehicle,InnBucks,Mashonaland_East,1
LK45447,2,10/11/2025,25/11/2025,28/12/2025,20/11/2026,5563.46,93.65,12,Monthly,Farming_Inputs,Male,4-Nov-80,Married,4,Informal_Sector,,375.95,2,Guarantor,EcoCash,Harare,1
WE09633,2,18/11/2025,27/11/2025,28/12/2025,26/5/2026,1363.72,92.26,6,Monthly,Farming_Inputs,Male,29-Oct-73,Widowed,4,Agriculture,108,165.14,0,None,Bank_Transfer,Manicaland,1
UV53083,0,14/9/2025,20/9/2025,4/11/2025,19/3/2026,2856.18,118.95,6,Monthly,Medical,Female,29-Apr-96,Married,3,Agriculture,45,369.66,0,None,Bank_Transfer,Masvingo,0
CA31199,3,4/2/2025,22/2/2025,28/3/2025,17/2/2026,814.37,12.52,12,Monthly,Rent,Female,21-Nov-82,Married,4,Agriculture,143,176.08,5,None,EcoCash,Mashonaland_East,0
AZ76193,1,29/7/2025,11/8/2025,8/9/2025,26/7/2028,6431.05,110.8,36,Monthly,Business_Expansion,Male,3-Nov-88,Married,2,Informal_Sector,29,348.93,1,Livestock,InnBucks,Harare,0
OQ20096,0,10/8/2025,29/8/2025,3/10/2025,27/11/2025,1614.31,19.62,3,Monthly,Vehicle,Male,24-Oct-00,Married,2,Agriculture,,268.38,0,Livestock,Cash,Manicaland,1
TZ47004,1,19/1/2025,7/2/2025,13/3/2025,6/8/2025,4400.59,114.91,6,Monthly,Equipment,Female,8-Apr-86,Married,2,Retail_Trade,14,178.61,4,Guarantor,EcoCash,Mashonaland_West,0
XN94080,4,23/1/2026,8/2/2026,13/3/2026,18/1/2030,4101.27,17.94,48,Bi-Weekly,Home_Improvement,Female,28-Jun-05,Single,1,Agriculture,10,309.73,0,Guarantor,EcoCash,Harare,0
XV72944,3,6/4/2025,9/4/2025,5/5/2025,4/4/2026,861.35,15.27,12,Monthly,,Male,7-Feb-94,Married,1,Agriculture,82,364.83,0,Guarantor,EcoCash,Masvingo,0
JQ38910,3,23/11/2025,4/12/2025,14/1/2026,28/5/2027,1595.05,13.26,18,Monthly,Medical,Male,17-Aug-82,Married,2,Construction,51,331.23,4,None,OneMoney,Midlands,0
NP94327,3,22/9/2024,9/10/2024,23/11/2024,2/4/2026,1126,13.84,18,Bi-Weekly,Rent,Female,25-May-05,Single,1,Agriculture,5,299.8,2,Guarantor,Cash,Masvingo,0
LU32363,4,11/12/2025,19/12/2025,22/1/2026,9/12/2027,8604.34,86.69,24,Monthly,Equipment,Female,8-Apr-92,Single,3,Informal_Sector,27,287.68,2,Vehicle,OneMoney,Midlands,0
SA02776,2,1/6/2025,12/6/2025,12/7/2025,4/12/2026,4270.12,104.35,18,Bi-Weekly,Farming_Inputs,Female,15-Jun-85,Married,4,NGO,133,864.58,1,Savings,EcoCash,Manicaland,1
WW39446,2,9/1/2026,20/1/2026,28/2/2026,17/10/2026,5985.48,10.82,9,Monthly,Farming_Inputs,Female,7-Mar-98,Married,3,Manufacturing,44,675.63,5,Property,EcoCash,Manicaland,0
LT46190,2,21/3/2025,6/4/2025,7/5/2025,1/1/2026,4195.21,93.89,9,Monthly,Equipment,Male,9-Dec-70,Married,3,Government,108,368.64,5,Savings,EcoCash,Harare,0
XL94125,0,27/2/2025,7/3/2025,20/4/2025,5/6/2025,1078.6,81.13,3,Weekly,Stock_Purchase,Female,21-Dec-79,Divorced,3,Agriculture,48,190.57,3,None,Bank_Transfer,Mashonaland_East,0
PM27986,3,20/5/2025,31/5/2025,12/7/2025,27/11/2025,1424.84,18.6,6,Weekly,Medical,Male,22-Feb-06,Single,0,Healthcare,16,539.3,1,Savings,EcoCash,Bulawayo,0
WX49903,0,21/2/2025,24/2/2025,7/4/2025,19/2/2026,1934.37,17.91,12,Monthly,Home_Improvement,Male,24-Oct-04,Married,2,Healthcare,12,708.08,0,None,EcoCash,Mashonaland_West,0
UB40280,3,2/6/2025,22/6/2025,28/7/2025,17/6/2026,641.47,16.68,12,Weekly,Rent,Male,29-Aug-03,Single,0,Agriculture,35,186.63,7,Vehicle,Cash,Mashonaland_West,0
AX09284,1,6/8/2025,17/8/2025,11/9/2025,12/8/2026,3517.29,10.89,12,Monthly,Business_Expansion,Male,3-Feb-02,Married,1,Government,62,675.01,2,None,EcoCash,Masvingo,0
IQ54587,2,8/1/2026,25/1/2026,11/3/2026,22/10/2026,4398.74,113.09,9,Monthly,Equipment,Female,16-Feb-06,Single,,Agriculture,11,330.94,0,Livestock,OneMoney,Mashonaland_West,1
RV33215,4,31/7/2025,10/8/2025,15/9/2025,1/2/2027,8834.51,15.19,18,Monthly,Vehicle,Female,8-Mar-94,Single,1,Agriculture,42,347.24,4,Property,Bank_Transfer,Bulawayo,0
YF62842,3,10/4/2025,20/4/2025,28/5/2025,17/10/2025,4190.02,16.89,6,Monthly,Personal,Male,20-Aug-72,Widowed,6,Construction,49,840.08,2,None,InnBucks,Harare,0
UD04352,4,19/6/2025,1/7/2025,5/8/2025,21/6/2027,17404.16,16.49,24,Monthly,Equipment,Male,2-Jan-04,Divorced,2,Telecom,28,955.65,2,Guarantor,Bank_Transfer,Bulawayo,0
BH35435,0,25/11/2025,28/11/2025,11/1/2026,27/5/2026,1100.81,98.44,6,Monthly,Home_Improvement,Male,29-May-64,Divorced,3,Retail_Trade,35,,2,None,Bank_Transfer,Harare,1
BB23409,3,2/7/2025,4/7/2025,28/7/2025,29/6/2026,578.24,15.05,12,Monthly,School_Fees,Female,21-Jun-06,Divorced,0,,13,343.41,0,None,InnBucks,Bulawayo,0
HR58631,3,22/1/2025,5/2/2025,2/3/2025,31/1/2026,1444.2,16.56,12,Weekly,Debt_Consolidation,Male,3-Apr-69,Married,6,Agriculture,66,339.1,4,Guarantor,EcoCash,Masvingo,1
TB94910,0,8/11/2025,22/11/2025,25/12/2025,21/5/2026,1720.72,15.42,6,Monthly,Stock_Purchase,Female,9-Dec-91,Married,2,Informal_Sector,18,486.24,0,None,OneMoney,Mashonaland_East,0
SE19624,0,20/4/2025,23/4/2025,5/6/2025,13/4/2027,996.4,14.3,24,Monthly,Medical,Female,16-Sep-82,Widowed,6,Agriculture,57,,2,None,Cash,Masvingo,1
YW74238,2,27/12/2024,2/1/2025,8/2/2025,23/12/2026,1565.29,9.46,24,Monthly,Farming_Inputs,Male,10-Jun-81,Single,2,Transport,41,263.8,2,None,EcoCash,Masvingo,0
IG25245,2,12/6/2025,16/6/2025,28/7/2025,13/12/2025,3019.68,9.83,6,Weekly,Equipment,Male,12-May-92,Single,4,Retail_Trade,78,418.7,4,None,InnBucks,Masvingo,0
YI00867,4,16/11/2024,6/12/2024,28/12/2024,15/11/2028,1779.81,18.82,48,Monthly,Equipment,Male,14-May-07,Single,1,Agriculture,5,,1,Livestock,Bank_Transfer,Harare,1
YR58635,2,21/4/2025,3/5/2025,15/6/2025,28/4/2026,2609.96,70.03,12,Monthly,Livestock,Female,9-Jan-79,Widowed,3,Retail_Trade,75,203.87,4,Savings,EcoCash,Harare,1
OC68283,3,1/12/2025,6/12/2025,1/1/2026,26/11/2027,2315.7,12.62,24,Monthly,Rent,Female,15-Apr-03,Single,0,Education,14,716.54,2,Guarantor,InnBucks,Matabeleland_South,0
GE66051,1,22/1/2025,5/2/2025,8/3/2025,26/1/2027,7068.86,14.57,24,Weekly,Equipment,Female,25-Jan-96,Single,5,Education,37,347.2,0,Property,Cash,Harare,1
GH24400,0,25/1/2025,13/2/2025,20/3/2025,8/2/2026,3779.97,15.63,12,Bi-Weekly,School_Fees,Male,6-Jul-81,Married,4,Healthcare,82,631.73,0,Guarantor,Bank_Transfer,Mashonaland_West,0
KL32026,1,26/11/2025,28/11/2025,9/1/2026,18/11/2027,5946.6,15.66,24,Monthly,Equipment,Female,10-Apr-90,Married,2,Agriculture,15,448.75,2,None,EcoCash,Midlands,1
QV54656,0,12/6/2025,15/6/2025,14/7/2025,12/12/2025,1910.57,145.93,6,Monthly,Farming_Inputs,Female,18-Jan-96,Single,5,Education,17,361.84,3,Property,Bank_Transfer,Mashonaland_West,0
GG68828,4,28/1/2025,11/2/2025,26/3/2025,1/2/2027,10760.17,15.45,24,Monthly,Home_Improvement,Male,3-Nov-97,Single,5,Transport,104,482.54,2,Vehicle,EcoCash,Bulawayo,0
UY21325,0,9/1/2025,22/1/2025,6/3/2025,12/1/2027,1846.92,14.15,24,Monthly,Funeral,Male,9-Apr-03,Single,2,Transport,19,576.38,1,Guarantor,Cash,Mashonaland_East,0
GF87964,3,31/12/2024,12/1/2025,21/2/2025,6/7/2026,2616.68,12.58,18,Monthly,School_Fees,Male,11-Aug-94,Married,3,Manufacturing,88,,2,None,Bank_Transfer,Bulawayo,0
HZ43383,0,12/2/2025,4/3/2025,1/4/2025,2/6/2025,2417.96,17.07,3,Monthly,Rent,Male,6-Oct-75,Married,3,Government,56,774.11,0,None,InnBucks,Manicaland,1
TQ47484,1,7/3/2025,25/3/2025,28/4/2025,20/3/2026,2568.32,84.86,12,Monthly,,Female,26-Nov-97,Single,3,Agriculture,35,367.54,7,None,Bank_Transfer,Masvingo,0
JZ64069,1,9/9/2025,10/9/2025,11/10/2025,31/8/2027,13455.66,12.72,24,Monthly,Working_Capital,Female,26-Nov-02,Single,2,Education,,549.99,3,Guarantor,EcoCash,Harare,0
HP92403,2,20/5/2025,24/5/2025,4/7/2025,18/2/2026,5539.47,124.43,9,Monthly,Farming_Inputs,Female,26-May-73,Married,,Government,161,405.85,3,Savings,EcoCash,Harare,0
YQ97466,4,2/6/2025,20/6/2025,17/7/2025,12/12/2026,13430.51,15.96,18,Monthly,Vehicle,Male,11-May-02,Single,0,Government,,681.14,1,Savings,EcoCash,Mashonaland_West,1
OR79983,4,30/10/2024,7/11/2024,8/12/2024,2/11/2025,10320.44,14.34,12,Monthly,Vehicle,Male,18-Nov-94,Single,0,Construction,34,737.38,1,Guarantor,Bank_Transfer,Harare,0
UW65009,0,30/1/2026,17/2/2026,15/3/2026,12/2/2027,1272.43,13.62,12,Monthly,Farming_Inputs,Male,24-Jun-73,Married,7,Retail_Trade,58,314.67,1,None,OneMoney,Matabeleland_North,0
PQ16779,0,29/1/2026,19/2/2026,20/3/2026,14/2/2027,1536.68,14.44,12,Monthly,Personal,Male,12-Jun-03,Single,2,Manufacturing,42,219.29,0,None,EcoCash,Matabeleland_North,1
YW82013,4,7/6/2025,10/6/2025,13/7/2025,5/6/2026,5696.18,114.13,12,Monthly,Home_Improvement,Female,21-Oct-00,Married,4,NGO,12,809.33,0,Property,Bank_Transfer,Bulawayo,0
MB11858,0,26/8/2025,14/9/2025,10/10/2025,4/9/2027,1030.69,15.97,24,Weekly,Funeral,Female,3-Jun-95,Married,0,Agriculture,88,,1,Vehicle,Bank_Transfer,Mashonaland_West,1
CX82453,1,10/2/2025,3/3/2025,6/4/2025,25/8/2026,10304.63,12.7,18,Monthly,Business_Expansion,Male,24-Sep-83,Married,,NGO,29,795.44,0,Vehicle,Bank_Transfer,Midlands,0
TB91213,0,29/7/2025,30/7/2025,6/9/2025,21/1/2027,1250.13,112.75,18,Weekly,Vehicle,Male,25-Apr-86,Widowed,4,Healthcare,92,,6,Savings,EcoCash,Mashonaland_Central,1
EF74935,1,23/8/2025,8/9/2025,11/10/2025,3/9/2026,6681.55,108.18,12,Bi-Weekly,Working_Capital,Male,18-Feb-86,Married,7,Informal_Sector,44,234.37,1,,EcoCash,Midlands,0
SW33671,4,4/12/2024,12/12/2024,11/1/2025,7/12/2025,34646.22,15.36,12,Monthly,Home_Improvement,Male,27-May-03,Single,3,NGO,14,1548.6,1,None,EcoCash,Mashonaland_West,0
QI54763,0,11/2/2025,19/2/2025,28/3/2025,9/2/2027,961.82,127.06,24,Monthly,Rent,Female,29-Mar-95,Married,3,Retail_Trade,49,331.82,3,None,Bank_Transfer,Mashonaland_Central,0
CH08476,1,17/11/2024,3/12/2024,1/1/2025,27/5/2026,13186.87,12.57,18,Monthly,Business_Expansion,Male,27-Jul-68,Single,3,Education,122,502.15,3,Property,EcoCash,Harare,0
FF80902,1,26/9/2024,4/10/2024,2/11/2024,2/4/2025,2352.02,12.47,6,Monthly,Working_Capital,Female,19-Mar-74,Single,0,Retail_Trade,54,163.35,0,None,EcoCash,Harare,0
